[2024-06-06T16:24:42.788+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-06T16:24:42.842+0530] {taskinstance.py:2073} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: my_data_pipeline_dag.collect_data_3 manual__2024-06-06T10:52:24.734916+00:00 [queued]>
[2024-06-06T16:24:42.892+0530] {taskinstance.py:2073} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: my_data_pipeline_dag.collect_data_3 manual__2024-06-06T10:52:24.734916+00:00 [queued]>
[2024-06-06T16:24:42.892+0530] {taskinstance.py:2303} INFO - Starting attempt 1 of 2
[2024-06-06T16:24:42.950+0530] {taskinstance.py:2327} INFO - Executing <Task(BashOperator): collect_data_3> on 2024-06-06 10:52:24.734916+00:00
[2024-06-06T16:24:42.962+0530] {standard_task_runner.py:63} INFO - Started process 51210 to run task
[2024-06-06T16:24:42.978+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'my_data_pipeline_dag', 'collect_data_3', 'manual__2024-06-06T10:52:24.734916+00:00', '--job-id', '78', '--raw', '--subdir', 'DAGS_FOLDER/my_first_dag.py', '--cfg-path', '/tmp/tmpwzuij01e']
[2024-06-06T16:24:42.981+0530] {standard_task_runner.py:91} INFO - Job 78: Subtask collect_data_3
[2024-06-06T16:24:43.093+0530] {task_command.py:426} INFO - Running <TaskInstance: my_data_pipeline_dag.collect_data_3 manual__2024-06-06T10:52:24.734916+00:00 [running]> on host DESKTOP-J05K55U.
[2024-06-06T16:24:43.176+0530] {taskinstance.py:2644} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='airflow@example.com' AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='my_data_pipeline_dag' AIRFLOW_CTX_TASK_ID='collect_data_3' AIRFLOW_CTX_EXECUTION_DATE='2024-06-06T10:52:24.734916+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-06-06T10:52:24.734916+00:00'
[2024-06-06T16:24:43.178+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-06-06T16:24:43.179+0530] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2024-06-06T16:24:43.179+0530] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'python "/home/wsl/airflow/dags/Collect Data/test.py"']
[2024-06-06T16:24:43.193+0530] {subprocess.py:86} INFO - Output:
[2024-06-06T16:24:49.849+0530] {subprocess.py:93} INFO - 24/06/06 16:24:49 WARN Utils: Your hostname, DESKTOP-J05K55U resolves to a loopback address: 127.0.1.1; using 172.31.56.255 instead (on interface eth0)
[2024-06-06T16:24:49.853+0530] {subprocess.py:93} INFO - 24/06/06 16:24:49 WARN Utils: Set SPARK_LOCAL_IP if you need to bind to another address
[2024-06-06T16:24:51.471+0530] {subprocess.py:93} INFO - Setting default log level to "WARN".
[2024-06-06T16:24:51.471+0530] {subprocess.py:93} INFO - To adjust logging level use sc.setLogLevel(newLevel). For SparkR, use setLogLevel(newLevel).
[2024-06-06T16:24:52.049+0530] {subprocess.py:93} INFO - 24/06/06 16:24:52 WARN NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
[2024-06-06T16:24:53.249+0530] {subprocess.py:93} INFO - 24/06/06 16:24:53 WARN Utils: Service 'SparkUI' could not bind on port 4040. Attempting port 4041.
[2024-06-06T16:25:04.676+0530] {subprocess.py:93} INFO - [Stage 0:>                                                          (0 + 1) / 1][Stage 0:===========================================================(1 + 0) / 1]                                                                                [Stage 3:>                                                          (0 + 1) / 1]                                                                                <pyspark.sql.session.SparkSession object at 0x7f6bf8571ae0>
[2024-06-06T16:25:04.676+0530] {subprocess.py:93} INFO - +----------+---------+-----------+------+------+
[2024-06-06T16:25:04.676+0530] {subprocess.py:93} INFO - |      date|continent|   location| cases|deaths|
[2024-06-06T16:25:04.751+0530] {subprocess.py:93} INFO - |2021-09-25|     Asia|Afghanistan|154960|  7199|
[2024-06-06T16:25:04.751+0530] {subprocess.py:93} INFO - |2021-09-26|     Asia|Afghanistan|154960|  7199|
[2024-06-06T16:25:04.751+0530] {subprocess.py:93} INFO - |2021-09-27|     Asia|Afghanistan|155072|  7200|
[2024-06-06T16:25:04.751+0530] {subprocess.py:93} INFO - |2021-09-28|     Asia|Afghanistan|155093|  7201|
[2024-06-06T16:25:04.751+0530] {subprocess.py:93} INFO - |2021-09-29|     Asia|Afghanistan|155128|  7204|
[2024-06-06T16:25:04.751+0530] {subprocess.py:93} INFO - |2021-09-30|     Asia|Afghanistan|155174|  7204|
[2024-06-06T16:25:04.751+0530] {subprocess.py:93} INFO - |2021-10-01|     Asia|Afghanistan|155191|  7206|
[2024-06-06T16:25:04.751+0530] {subprocess.py:93} INFO - |2021-10-02|     Asia|Afghanistan|155191|  7206|
[2024-06-06T16:25:04.751+0530] {subprocess.py:93} INFO - |2021-10-03|     Asia|Afghanistan|155191|  7206|
[2024-06-06T16:25:04.752+0530] {subprocess.py:93} INFO - |2021-10-04|     Asia|Afghanistan|155287|  7212|
[2024-06-06T16:25:04.752+0530] {subprocess.py:93} INFO - |2021-10-05|     Asia|Afghanistan|155309|  7214|
[2024-06-06T16:25:04.752+0530] {subprocess.py:93} INFO - |2021-10-06|     Asia|Afghanistan|155380|  7220|
[2024-06-06T16:25:04.752+0530] {subprocess.py:93} INFO - |2021-10-07|     Asia|Afghanistan|155429|  7221|
[2024-06-06T16:25:04.752+0530] {subprocess.py:93} INFO - |2021-10-08|     Asia|Afghanistan|155448|  7221|
[2024-06-06T16:25:04.752+0530] {subprocess.py:93} INFO - |2021-10-09|     Asia|Afghanistan|155466|  7221|
[2024-06-06T16:25:04.752+0530] {subprocess.py:93} INFO - |2021-10-10|     Asia|Afghanistan|155508|  7225|
[2024-06-06T16:25:04.752+0530] {subprocess.py:93} INFO - |2021-10-11|     Asia|Afghanistan|155540|  7228|
[2024-06-06T16:25:04.753+0530] {subprocess.py:93} INFO - |2021-10-12|     Asia|Afghanistan|155599|  7230|
[2024-06-06T16:25:04.753+0530] {subprocess.py:93} INFO - |2021-10-13|     Asia|Afghanistan|155627|  7234|
[2024-06-06T16:25:04.753+0530] {subprocess.py:93} INFO - |2021-10-14|     Asia|Afghanistan|155682|  7238|
[2024-06-06T16:25:04.753+0530] {subprocess.py:93} INFO - |2021-10-15|     Asia|Afghanistan|155688|  7238|
[2024-06-06T16:25:04.753+0530] {subprocess.py:93} INFO - |2021-10-16|     Asia|Afghanistan|155739|  7238|
[2024-06-06T16:25:04.753+0530] {subprocess.py:93} INFO - |2021-10-17|     Asia|Afghanistan|155764|  7243|
[2024-06-06T16:25:04.753+0530] {subprocess.py:93} INFO - |2021-10-18|     Asia|Afghanistan|155776|  7246|
[2024-06-06T16:25:04.753+0530] {subprocess.py:93} INFO - |2021-10-19|     Asia|Afghanistan|155801|  7247|
[2024-06-06T16:25:04.754+0530] {subprocess.py:93} INFO - |2021-10-20|     Asia|Afghanistan|155859|  7247|
[2024-06-06T16:25:04.754+0530] {subprocess.py:93} INFO - |2021-10-21|     Asia|Afghanistan|155891|  7249|
[2024-06-06T16:25:04.754+0530] {subprocess.py:93} INFO - |2021-10-22|     Asia|Afghanistan|155931|  7252|
[2024-06-06T16:25:04.755+0530] {subprocess.py:93} INFO - |2021-10-23|     Asia|Afghanistan|155940|  7253|
[2024-06-06T16:25:04.755+0530] {subprocess.py:93} INFO - |2021-10-24|     Asia|Afghanistan|155944|  7255|
[2024-06-06T16:25:04.755+0530] {subprocess.py:93} INFO - |2021-10-25|     Asia|Afghanistan|156040|  7260|
[2024-06-06T16:25:04.755+0530] {subprocess.py:93} INFO - |2021-10-26|     Asia|Afghanistan|156071|  7262|
[2024-06-06T16:25:04.756+0530] {subprocess.py:93} INFO - |2021-10-27|     Asia|Afghanistan|156124|  7266|
[2024-06-06T16:25:04.756+0530] {subprocess.py:93} INFO - |2021-10-28|     Asia|Afghanistan|156166|  7268|
[2024-06-06T16:25:04.756+0530] {subprocess.py:93} INFO - |2021-10-29|     Asia|Afghanistan|156196|  7269|
[2024-06-06T16:25:04.756+0530] {subprocess.py:93} INFO - |2021-10-30|     Asia|Afghanistan|156210|  7272|
[2024-06-06T16:25:04.757+0530] {subprocess.py:93} INFO - |2021-10-31|     Asia|Afghanistan|156250|  7280|
[2024-06-06T16:25:04.757+0530] {subprocess.py:93} INFO - |2021-11-01|     Asia|Afghanistan|156284|  7281|
[2024-06-06T16:25:04.757+0530] {subprocess.py:93} INFO - |2021-11-02|     Asia|Afghanistan|156307|  7281|
[2024-06-06T16:25:04.757+0530] {subprocess.py:93} INFO - |2021-11-03|     Asia|Afghanistan|156323|  7284|
[2024-06-06T16:25:04.757+0530] {subprocess.py:93} INFO - |2021-11-04|     Asia|Afghanistan|156363|  7284|
[2024-06-06T16:25:04.758+0530] {subprocess.py:93} INFO - |2021-11-05|     Asia|Afghanistan|156392|  7284|
[2024-06-06T16:25:04.758+0530] {subprocess.py:93} INFO - |2021-11-06|     Asia|Afghanistan|156397|  7284|
[2024-06-06T16:25:04.758+0530] {subprocess.py:93} INFO - |2021-11-07|     Asia|Afghanistan|156397|  7284|
[2024-06-06T16:25:04.758+0530] {subprocess.py:93} INFO - |2021-11-08|     Asia|Afghanistan|156397|  7288|
[2024-06-06T16:25:04.758+0530] {subprocess.py:93} INFO - |2021-11-09|     Asia|Afghanistan|156397|  7290|
[2024-06-06T16:25:04.759+0530] {subprocess.py:93} INFO - |2021-11-10|     Asia|Afghanistan|156414|  7291|
[2024-06-06T16:25:04.759+0530] {subprocess.py:93} INFO - |2021-11-11|     Asia|Afghanistan|156456|  7292|
[2024-06-06T16:25:04.759+0530] {subprocess.py:93} INFO - |2021-11-12|     Asia|Afghanistan|156487|  7292|
[2024-06-06T16:25:04.759+0530] {subprocess.py:93} INFO - |2021-11-13|     Asia|Afghanistan|156510|  7292|
[2024-06-06T16:25:04.759+0530] {subprocess.py:93} INFO - |2021-11-14|     Asia|Afghanistan|156552|  7293|
[2024-06-06T16:25:04.759+0530] {subprocess.py:93} INFO - |2021-11-15|     Asia|Afghanistan|156610|  7294|
[2024-06-06T16:25:04.760+0530] {subprocess.py:93} INFO - |2021-11-16|     Asia|Afghanistan|156649|  7295|
[2024-06-06T16:25:04.760+0530] {subprocess.py:93} INFO - |2021-11-17|     Asia|Afghanistan|156739|  7297|
[2024-06-06T16:25:04.760+0530] {subprocess.py:93} INFO - |2021-11-18|     Asia|Afghanistan|156739|  7297|
[2024-06-06T16:25:04.760+0530] {subprocess.py:93} INFO - |2021-11-19|     Asia|Afghanistan|156812|  7299|
[2024-06-06T16:25:04.760+0530] {subprocess.py:93} INFO - |2021-11-20|     Asia|Afghanistan|156864|  7301|
[2024-06-06T16:25:04.761+0530] {subprocess.py:93} INFO - |2021-11-21|     Asia|Afghanistan|156896|  7303|
[2024-06-06T16:25:04.761+0530] {subprocess.py:93} INFO - |2021-11-22|     Asia|Afghanistan|156911|  7303|
[2024-06-06T16:25:04.761+0530] {subprocess.py:93} INFO - |2021-11-23|     Asia|Afghanistan|157015|  7305|
[2024-06-06T16:25:04.761+0530] {subprocess.py:93} INFO - |2021-11-24|     Asia|Afghanistan|157032|  7306|
[2024-06-06T16:25:04.762+0530] {subprocess.py:93} INFO - |2021-11-25|     Asia|Afghanistan|157144|  7307|
[2024-06-06T16:25:04.762+0530] {subprocess.py:93} INFO - |2021-11-26|     Asia|Afghanistan|157171|  7307|
[2024-06-06T16:25:04.762+0530] {subprocess.py:93} INFO - |2021-11-27|     Asia|Afghanistan|157190|  7308|
[2024-06-06T16:25:04.762+0530] {subprocess.py:93} INFO - |2021-11-28|     Asia|Afghanistan|157218|  7308|
[2024-06-06T16:25:04.763+0530] {subprocess.py:93} INFO - |2021-11-29|     Asia|Afghanistan|157260|  7308|
[2024-06-06T16:25:04.763+0530] {subprocess.py:93} INFO - |2021-11-30|     Asia|Afghanistan|157289|  7308|
[2024-06-06T16:25:04.763+0530] {subprocess.py:93} INFO - |2021-12-01|     Asia|Afghanistan|157359|  7309|
[2024-06-06T16:25:04.763+0530] {subprocess.py:93} INFO - |2021-12-02|     Asia|Afghanistan|157387|  7310|
[2024-06-06T16:25:04.764+0530] {subprocess.py:93} INFO - |2021-12-03|     Asia|Afghanistan|157412|  7311|
[2024-06-06T16:25:04.764+0530] {subprocess.py:93} INFO - |2021-12-04|     Asia|Afghanistan|157431|  7312|
[2024-06-06T16:25:04.764+0530] {subprocess.py:93} INFO - |2021-12-05|     Asia|Afghanistan|157454|  7312|
[2024-06-06T16:25:04.764+0530] {subprocess.py:93} INFO - |2021-12-06|     Asia|Afghanistan|157499|  7316|
[2024-06-06T16:25:04.764+0530] {subprocess.py:93} INFO - |2021-12-07|     Asia|Afghanistan|157508|  7317|
[2024-06-06T16:25:04.765+0530] {subprocess.py:93} INFO - |2021-12-08|     Asia|Afghanistan|157542|  7319|
[2024-06-06T16:25:04.765+0530] {subprocess.py:93} INFO - |2021-12-09|     Asia|Afghanistan|157585|  7321|
[2024-06-06T16:25:04.765+0530] {subprocess.py:93} INFO - |2021-12-10|     Asia|Afghanistan|157603|  7324|
[2024-06-06T16:25:04.765+0530] {subprocess.py:93} INFO - |2021-12-11|     Asia|Afghanistan|157611|  7325|
[2024-06-06T16:25:04.766+0530] {subprocess.py:93} INFO - |2021-12-12|     Asia|Afghanistan|157633|  7328|
[2024-06-06T16:25:04.766+0530] {subprocess.py:93} INFO - |2021-12-13|     Asia|Afghanistan|157648|  7328|
[2024-06-06T16:25:04.766+0530] {subprocess.py:93} INFO - |2021-12-14|     Asia|Afghanistan|157660|  7329|
[2024-06-06T16:25:04.766+0530] {subprocess.py:93} INFO - |2021-12-15|     Asia|Afghanistan|157665|  7331|
[2024-06-06T16:25:04.766+0530] {subprocess.py:93} INFO - |2021-12-16|     Asia|Afghanistan|157725|  7332|
[2024-06-06T16:25:04.767+0530] {subprocess.py:93} INFO - |2021-12-17|     Asia|Afghanistan|157734|  7332|
[2024-06-06T16:25:04.767+0530] {subprocess.py:93} INFO - |2021-12-18|     Asia|Afghanistan|157745|  7333|
[2024-06-06T16:25:04.767+0530] {subprocess.py:93} INFO - |2021-12-19|     Asia|Afghanistan|157787|  7335|
[2024-06-06T16:25:04.767+0530] {subprocess.py:93} INFO - |2021-12-20|     Asia|Afghanistan|157797|  7335|
[2024-06-06T16:25:04.767+0530] {subprocess.py:93} INFO - |2021-12-21|     Asia|Afghanistan|157816|  7335|
[2024-06-06T16:25:04.768+0530] {subprocess.py:93} INFO - |2021-12-22|     Asia|Afghanistan|157841|  7341|
[2024-06-06T16:25:04.768+0530] {subprocess.py:93} INFO - |2021-12-23|     Asia|Afghanistan|157878|  7346|
[2024-06-06T16:25:04.768+0530] {subprocess.py:93} INFO - |2021-12-24|     Asia|Afghanistan|157887|  7348|
[2024-06-06T16:25:04.768+0530] {subprocess.py:93} INFO - |2021-12-25|     Asia|Afghanistan|157895|  7349|
[2024-06-06T16:25:04.768+0530] {subprocess.py:93} INFO - |2021-12-26|     Asia|Afghanistan|157951|  7354|
[2024-06-06T16:25:04.768+0530] {subprocess.py:93} INFO - |2021-12-27|     Asia|Afghanistan|157967|  7354|
[2024-06-06T16:25:04.769+0530] {subprocess.py:93} INFO - |2021-12-28|     Asia|Afghanistan|157998|  7355|
[2024-06-06T16:25:04.769+0530] {subprocess.py:93} INFO - |2021-12-29|     Asia|Afghanistan|158037|  7356|
[2024-06-06T16:25:04.769+0530] {subprocess.py:93} INFO - |2021-12-30|     Asia|Afghanistan|158056|  7356|
[2024-06-06T16:25:04.769+0530] {subprocess.py:93} INFO - |2021-12-31|     Asia|Afghanistan|158084|  7356|
[2024-06-06T16:25:04.769+0530] {subprocess.py:93} INFO - |2022-01-01|     Asia|Afghanistan|158107|  7356|
[2024-06-06T16:25:04.769+0530] {subprocess.py:93} INFO - |2022-01-02|     Asia|Afghanistan|158189|  7361|
[2024-06-06T16:25:04.770+0530] {subprocess.py:93} INFO - |2022-01-04|     Asia|Afghanistan|158205|  7365|
[2024-06-06T16:25:04.770+0530] {subprocess.py:93} INFO - |2022-01-05|     Asia|Afghanistan|158245|  7367|
[2024-06-06T16:25:04.770+0530] {subprocess.py:93} INFO - |2022-01-06|     Asia|Afghanistan|158275|  7367|
[2024-06-06T16:25:04.770+0530] {subprocess.py:93} INFO - |2022-01-07|     Asia|Afghanistan|158300|  7368|
[2024-06-06T16:25:04.770+0530] {subprocess.py:93} INFO - |2022-01-08|     Asia|Afghanistan|158309|  7369|
[2024-06-06T16:25:04.771+0530] {subprocess.py:93} INFO - |2022-01-09|     Asia|Afghanistan|158381|  7373|
[2024-06-06T16:25:04.771+0530] {subprocess.py:93} INFO - |2022-01-10|     Asia|Afghanistan|158394|  7373|
[2024-06-06T16:25:04.771+0530] {subprocess.py:93} INFO - |2022-01-11|     Asia|Afghanistan|158471|  7374|
[2024-06-06T16:25:04.772+0530] {subprocess.py:93} INFO - |2022-01-12|     Asia|Afghanistan|158511|  7376|
[2024-06-06T16:25:04.772+0530] {subprocess.py:93} INFO - |2022-01-13|     Asia|Afghanistan|158602|  7376|
[2024-06-06T16:25:04.772+0530] {subprocess.py:93} INFO - |2022-01-14|     Asia|Afghanistan|158639|  7376|
[2024-06-06T16:25:04.772+0530] {subprocess.py:93} INFO - |2022-01-15|     Asia|Afghanistan|158678|  7378|
[2024-06-06T16:25:04.772+0530] {subprocess.py:93} INFO - |2022-01-16|     Asia|Afghanistan|158717|  7379|
[2024-06-06T16:25:04.772+0530] {subprocess.py:93} INFO - |2022-01-17|     Asia|Afghanistan|158826|  7381|
[2024-06-06T16:25:04.772+0530] {subprocess.py:93} INFO - |2022-01-18|     Asia|Afghanistan|158974|  7383|
[2024-06-06T16:25:04.773+0530] {subprocess.py:93} INFO - |2022-01-19|     Asia|Afghanistan|159070|  7386|
[2024-06-06T16:25:04.773+0530] {subprocess.py:93} INFO - |2022-01-20|     Asia|Afghanistan|159303|  7386|
[2024-06-06T16:25:04.773+0530] {subprocess.py:93} INFO - |2022-01-21|     Asia|Afghanistan|159516|  7390|
[2024-06-06T16:25:04.773+0530] {subprocess.py:93} INFO - |2022-01-22|     Asia|Afghanistan|159548|  7390|
[2024-06-06T16:25:04.773+0530] {subprocess.py:93} INFO - |2022-01-23|     Asia|Afghanistan|159649|  7393|
[2024-06-06T16:25:04.773+0530] {subprocess.py:93} INFO - |2022-01-24|     Asia|Afghanistan|159896|  7393|
[2024-06-06T16:25:04.773+0530] {subprocess.py:93} INFO - |2022-01-25|     Asia|Afghanistan|160252|  7397|
[2024-06-06T16:25:04.773+0530] {subprocess.py:93} INFO - |2022-01-26|     Asia|Afghanistan|160692|  7401|
[2024-06-06T16:25:04.773+0530] {subprocess.py:93} INFO - |2022-01-27|     Asia|Afghanistan|161004|  7403|
[2024-06-06T16:25:04.773+0530] {subprocess.py:93} INFO - |2022-01-28|     Asia|Afghanistan|161057|  7403|
[2024-06-06T16:25:04.774+0530] {subprocess.py:93} INFO - |2022-01-29|     Asia|Afghanistan|161290|  7405|
[2024-06-06T16:25:04.774+0530] {subprocess.py:93} INFO - |2022-01-30|     Asia|Afghanistan|162111|  7408|
[2024-06-06T16:25:04.774+0530] {subprocess.py:93} INFO - |2022-01-31|     Asia|Afghanistan|162926|  7414|
[2024-06-06T16:25:04.774+0530] {subprocess.py:93} INFO - |2022-02-01|     Asia|Afghanistan|163555|  7417|
[2024-06-06T16:25:04.774+0530] {subprocess.py:93} INFO - |2022-02-02|     Asia|Afghanistan|164190|  7418|
[2024-06-06T16:25:04.774+0530] {subprocess.py:93} INFO - |2022-02-03|     Asia|Afghanistan|164727|  7420|
[2024-06-06T16:25:04.774+0530] {subprocess.py:93} INFO - |2022-02-04|     Asia|Afghanistan|165358|  7420|
[2024-06-06T16:25:04.774+0530] {subprocess.py:93} INFO - |2022-02-05|     Asia|Afghanistan|165711|  7425|
[2024-06-06T16:25:04.774+0530] {subprocess.py:93} INFO - |2022-02-06|     Asia|Afghanistan|166191|  7432|
[2024-06-06T16:25:04.774+0530] {subprocess.py:93} INFO - |2022-02-07|     Asia|Afghanistan|166924|  7442|
[2024-06-06T16:25:04.774+0530] {subprocess.py:93} INFO - |2022-02-08|     Asia|Afghanistan|167739|  7454|
[2024-06-06T16:25:04.775+0530] {subprocess.py:93} INFO - |2022-02-09|     Asia|Afghanistan|168550|  7465|
[2024-06-06T16:25:04.775+0530] {subprocess.py:93} INFO - |2022-02-10|     Asia|Afghanistan|169448|  7477|
[2024-06-06T16:25:04.775+0530] {subprocess.py:93} INFO - |2022-02-11|     Asia|Afghanistan|169940|  7478|
[2024-06-06T16:25:04.775+0530] {subprocess.py:93} INFO - |2022-02-12|     Asia|Afghanistan|170152|  7488|
[2024-06-06T16:25:04.775+0530] {subprocess.py:93} INFO - |2022-02-13|     Asia|Afghanistan|170604|  7494|
[2024-06-06T16:25:04.775+0530] {subprocess.py:93} INFO - |2022-02-14|     Asia|Afghanistan|171246|  7501|
[2024-06-06T16:25:04.775+0530] {subprocess.py:93} INFO - |2022-02-15|     Asia|Afghanistan|171422|  7504|
[2024-06-06T16:25:04.776+0530] {subprocess.py:93} INFO - |2022-02-16|     Asia|Afghanistan|171519|  7513|
[2024-06-06T16:25:04.776+0530] {subprocess.py:93} INFO - |2022-02-17|     Asia|Afghanistan|171673|  7524|
[2024-06-06T16:25:04.776+0530] {subprocess.py:93} INFO - |2022-02-18|     Asia|Afghanistan|171857|  7526|
[2024-06-06T16:25:04.776+0530] {subprocess.py:93} INFO - |2022-02-19|     Asia|Afghanistan|171931|  7534|
[2024-06-06T16:25:04.776+0530] {subprocess.py:93} INFO - |2022-02-20|     Asia|Afghanistan|172205|  7539|
[2024-06-06T16:25:04.776+0530] {subprocess.py:93} INFO - |2022-02-21|     Asia|Afghanistan|172441|  7549|
[2024-06-06T16:25:04.776+0530] {subprocess.py:93} INFO - |2022-02-22|     Asia|Afghanistan|172716|  7569|
[2024-06-06T16:25:04.776+0530] {subprocess.py:93} INFO - |2022-02-23|     Asia|Afghanistan|172901|  7574|
[2024-06-06T16:25:04.776+0530] {subprocess.py:93} INFO - |2022-02-24|     Asia|Afghanistan|173047|  7578|
[2024-06-06T16:25:04.776+0530] {subprocess.py:93} INFO - |2022-02-25|     Asia|Afghanistan|173084|  7579|
[2024-06-06T16:25:04.776+0530] {subprocess.py:93} INFO - |2022-02-26|     Asia|Afghanistan|173146|  7585|
[2024-06-06T16:25:04.777+0530] {subprocess.py:93} INFO - |2022-02-27|     Asia|Afghanistan|173395|  7593|
[2024-06-06T16:25:04.777+0530] {subprocess.py:93} INFO - |2022-02-28|     Asia|Afghanistan|173659|  7598|
[2024-06-06T16:25:04.777+0530] {subprocess.py:93} INFO - |2022-03-01|     Asia|Afghanistan|173879|  7609|
[2024-06-06T16:25:04.777+0530] {subprocess.py:93} INFO - |2022-03-02|     Asia|Afghanistan|174073|  7617|
[2024-06-06T16:25:04.777+0530] {subprocess.py:93} INFO - |2022-03-03|     Asia|Afghanistan|174214|  7619|
[2024-06-06T16:25:04.777+0530] {subprocess.py:93} INFO - |2022-03-04|     Asia|Afghanistan|174214|  7619|
[2024-06-06T16:25:04.778+0530] {subprocess.py:93} INFO - |2022-03-05|     Asia|Afghanistan|174331|  7622|
[2024-06-06T16:25:04.778+0530] {subprocess.py:93} INFO - |2020-03-26|     Asia|    Armenia|   290|     1|
[2024-06-06T16:25:04.778+0530] {subprocess.py:93} INFO - |2020-03-27|     Asia|    Armenia|   329|     1|
[2024-06-06T16:25:04.778+0530] {subprocess.py:93} INFO - |2020-03-28|     Asia|    Armenia|   407|     1|
[2024-06-06T16:25:04.778+0530] {subprocess.py:93} INFO - |2020-03-29|     Asia|    Armenia|   424|     3|
[2024-06-06T16:25:04.778+0530] {subprocess.py:93} INFO - |2020-03-30|     Asia|    Armenia|   482|     3|
[2024-06-06T16:25:04.778+0530] {subprocess.py:93} INFO - |2020-03-31|     Asia|    Armenia|   532|     3|
[2024-06-06T16:25:04.778+0530] {subprocess.py:93} INFO - |2020-04-01|     Asia|    Armenia|   571|     4|
[2024-06-06T16:25:04.778+0530] {subprocess.py:93} INFO - |2020-04-02|     Asia|    Armenia|   663|     7|
[2024-06-06T16:25:04.779+0530] {subprocess.py:93} INFO - |2020-04-03|     Asia|    Armenia|   736|     7|
[2024-06-06T16:25:04.779+0530] {subprocess.py:93} INFO - |2020-04-04|     Asia|    Armenia|   770|     7|
[2024-06-06T16:25:04.779+0530] {subprocess.py:93} INFO - |2020-04-05|     Asia|    Armenia|   822|     7|
[2024-06-06T16:25:04.779+0530] {subprocess.py:93} INFO - |2020-04-06|     Asia|    Armenia|   833|     8|
[2024-06-06T16:25:04.779+0530] {subprocess.py:93} INFO - |2020-04-07|     Asia|    Armenia|   853|     8|
[2024-06-06T16:25:04.779+0530] {subprocess.py:93} INFO - |2020-04-08|     Asia|    Armenia|   881|     9|
[2024-06-06T16:25:04.779+0530] {subprocess.py:93} INFO - |2020-04-09|     Asia|    Armenia|   921|    10|
[2024-06-06T16:25:04.779+0530] {subprocess.py:93} INFO - |2020-04-10|     Asia|    Armenia|   937|    12|
[2024-06-06T16:25:04.779+0530] {subprocess.py:93} INFO - |2020-04-11|     Asia|    Armenia|   967|    13|
[2024-06-06T16:25:04.779+0530] {subprocess.py:93} INFO - |2020-04-12|     Asia|    Armenia|  1013|    13|
[2024-06-06T16:25:04.780+0530] {subprocess.py:93} INFO - |2020-04-13|     Asia|    Armenia|  1039|    14|
[2024-06-06T16:25:04.780+0530] {subprocess.py:93} INFO - |2020-04-14|     Asia|    Armenia|  1067|    16|
[2024-06-06T16:25:04.780+0530] {subprocess.py:93} INFO - |2020-04-15|     Asia|    Armenia|  1111|    17|
[2024-06-06T16:25:04.780+0530] {subprocess.py:93} INFO - |2020-04-16|     Asia|    Armenia|  1159|    18|
[2024-06-06T16:25:04.780+0530] {subprocess.py:93} INFO - |2020-04-17|     Asia|    Armenia|  1201|    19|
[2024-06-06T16:25:04.780+0530] {subprocess.py:93} INFO - |2020-04-18|     Asia|    Armenia|  1248|    20|
[2024-06-06T16:25:04.780+0530] {subprocess.py:93} INFO - |2020-04-19|     Asia|    Armenia|  1291|    20|
[2024-06-06T16:25:04.780+0530] {subprocess.py:93} INFO - |2020-04-20|     Asia|    Armenia|  1339|    22|
[2024-06-06T16:25:04.780+0530] {subprocess.py:93} INFO - |2020-04-21|     Asia|    Armenia|  1401|    24|
[2024-06-06T16:25:04.780+0530] {subprocess.py:93} INFO - |2020-04-22|     Asia|    Armenia|  1473|    24|
[2024-06-06T16:25:04.780+0530] {subprocess.py:93} INFO - |2020-04-23|     Asia|    Armenia|  1523|    24|
[2024-06-06T16:25:04.781+0530] {subprocess.py:93} INFO - |2020-04-24|     Asia|    Armenia|  1596|    27|
[2024-06-06T16:25:04.781+0530] {subprocess.py:93} INFO - |2020-04-25|     Asia|    Armenia|  1677|    28|
[2024-06-06T16:25:04.781+0530] {subprocess.py:93} INFO - |2020-04-26|     Asia|    Armenia|  1746|    28|
[2024-06-06T16:25:04.781+0530] {subprocess.py:93} INFO - |2020-04-27|     Asia|    Armenia|  1808|    29|
[2024-06-06T16:25:04.781+0530] {subprocess.py:93} INFO - |2020-04-28|     Asia|    Armenia|  1867|    30|
[2024-06-06T16:25:04.781+0530] {subprocess.py:93} INFO - |2020-04-29|     Asia|    Armenia|  1932|    30|
[2024-06-06T16:25:04.781+0530] {subprocess.py:93} INFO - |2020-04-30|     Asia|    Armenia|  2066|    32|
